SMILES,TARGET_fp,TARGET_Tm,TARGET_Tb,TARGET_density,TARGET_mcvh,TARGET_ISP
CCC12CCC(C1)C1CC2(CC)CC1C,321.895,262.774,524.18,0.964,42.816,338.155
CCC12CCCC1C1CC(C)C3C(C2)C13,357.93,273.356,530.14,1.027,42.137,337.233
CCC12CCC(C1)C1CCCC3(CC3)C12,325.38,282.672,521.798,1.032,42.294,337.861
CCC12CCCC1C(CC1CCC1)CC2,361.16,253.496,533.054,0.951,42.882,338.415
CCC12CCC(C1)C(C(C)C(C)C)C2C,334.917,247.61,520.917,0.894,43.286,338.273
CCC12CCCC34CCCC3CC1C42C,295.5,285.954,506.198,1.022,42.298,337.877
CCC12CCC(CC1C)C1CC3CC3C12,362.866,277.916,533.945,1.022,42.122,337.173
CCC12CCC(C)C1(C)C(C)CC1CC12,321.115,272.599,518.793,0.938,42.71,337.736
CCC12CC(C)CC3C4CCCC4C1C32,357.93,273.356,530.14,1.027,42.137,337.233
CCC12CC(C)CC3(C)C(C(C)C1C)C32,314.933,267.279,511.99,0.934,42.652,337.507
CCC12CCCC3CC3C1CC(C)CC2,357.179,274.252,539.868,0.951,42.764,337.949
CCC12C(C)C(C)C(C1C)C1(C)CC12C,289.988,275.564,500.104,0.921,42.641,337.463
CCC12CC(C)(C)CC1(C)C1(C)CC2C1,290.316,286.546,499.933,0.909,42.736,337.839
CCC12CC(C)C(C)(C1C)C2(CC)CC,298.401,255.011,519.396,0.891,43.303,338.34
CCC12CCC(C)(CC1)CC2C(C)(C)C,314.607,290.908,517.998,0.858,43.291,338.293
CCC12CCCC(CC1)C(C)(C(C)C)C2,326.371,274.199,527.12,0.879,43.312,338.375
CCC12CC(C)CC(CC13CC3C)C2C,311.016,272.926,516.086,0.942,42.733,337.827
CCC12CCC(C)C(CC1)CC(C)C2C,344.061,264.495,537.078,0.879,43.265,338.191
CCC12CCC(C)C(C)(CC1)C21CCC1,288.565,281.963,510.048,0.942,42.866,338.352
CCC12C(C)C(C)C(C(C)C)C1C2(C)C,338.547,261.125,511.269,0.887,43.154,337.757
CCC12CCC(C)(C(C)C)C1CCC2C,327.929,266.844,519.583,0.865,43.255,338.152
CCC12CCC(C)(C)C(CC3CCC31)C2,350.076,279.934,530.936,0.925,42.73,337.815
CCC12CC(C)CCCCC(C1C)C2C,358.869,278.565,548.013,0.872,43.223,338.027
CCC1C2C(CC3CC32)CC1C(C)(C)C,379.723,282.273,526.511,0.913,42.566,337.166
CCC1C2C3C(CCC32C)CC1(C)CC,354.213,268.508,522.4,0.925,42.663,337.55
CCC1C(C)C2CCC(C)CC3(C)C1C23,360.536,272.199,526.42,0.925,42.59,337.261
CCC1C2CCC3C(C)CCC4(CC14)C32,358.618,277.333,522.821,1.012,42.115,337.145
CCC1(C(C)(C)C)C2CCC(C2)C2CC21,352.98,272.625,522.065,0.934,42.671,337.582
CCC1C2CCC3(C)CC1C1C2C13CC,338.37,270.568,512.931,1.017,42.13,337.205
CCC1C2(C)C3CCC(CC3C)C12CC,336.371,270.91,520.696,0.938,42.686,337.641
CCC1C2CCC1C1CCCC2C12CC2,369.737,286.587,533.151,1.012,42.159,337.321
CCC1C2C3CCC(CC1(C)C2C)C3C,375.344,285.567,537.83,0.917,42.547,337.091
CCC1C2C3CCCC3CCC1(C)C2C,376.591,286.083,540.309,0.921,42.62,337.38
CCC1C2CCC(CC2)C2(CC)CCC12,372.435,272.582,541.614,0.951,42.741,337.859
CCC1C2CCC3(C)CC4C(C23)C14CC,338.37,270.568,512.931,1.017,42.13,337.205
CCC1C2CC(C)C1CC1(CC)CC1C2,366.252,267.262,535.425,0.947,42.683,337.629
CCC1C2C(C)CC1(CC)C1CCCC21,366.252,267.262,535.425,0.947,42.683,337.629
CCC1C2CC(C)(C)C1(C)C(C)(C)C2C,344.333,283.814,515.094,0.82,43.068,337.42
CCC1C2C(C)CCC2CC12CCCC2,357.866,278.204,532.838,0.938,42.743,337.866
CCC1C2CCCC(C)C1(C)C1CCC21,371.655,281.78,536.602,0.925,42.634,337.435
CCC1C2CCCC(CC2)C2(C)CC12C,343.022,285.599,524.59,0.925,42.709,337.732
CCC1(C2CC3(C)CCCC2CC3)CC1,341.223,280.78,530.936,0.934,42.825,338.19
CCC1(C23CCC(CCC2C)C3)CC1C,320.004,271.46,517.821,0.934,42.805,338.111
CC1CC1C(C)C1C2CCC1(C)C(C)C2,358.728,271.499,516.778,1.002,42.739,337.851
CCC1CC1C(C)C1CC(C)C(C)(C)C1,384.891,262.824,524.048,0.914,43.251,338.136
CCC1CC1C(C)(C)C(C)C(C)(C)CC,365.567,251.597,513.973,0.845,43.842,338.754
CCC1CC1C(C)CCC(C)CC(C)C,365.006,223.574,517.029,0.838,43.829,338.704
CCC1CC23CC(C)CC2(CC)CCC13,322.582,267.049,516.677,0.951,42.795,338.072
CCC1CC2(CCC3CCC(C)(C3)C2)C1,334.169,286.412,524.59,0.934,42.805,338.111
CCC1CC2C3C1C1CC(C)CC1C23C,367.471,276.467,522.821,1.002,42.019,336.761
CCC1CC2C(C)CCC1C1CCC2C1,401.535,278.4,550.429,0.934,42.631,337.424
CCC1CC2C3C(C)C(C)C(C)C1C23C,354.353,266.864,519.828,0.921,42.532,337.032
CCC1CC2CC1C1C3CC(C)(C)C2C31,390.248,278.691,528.403,0.982,41.981,336.609
CCC1(C2(C)CCCCC2)CC2CC1C2,341.223,280.78,530.936,0.934,42.825,338.19
CCC1(C(C)(C)C)CC2C(C1)C2C(C)C,353.817,264.281,515.626,0.902,43.211,337.98
CCC1(C)C2CC1(C)C(C)CCC2(C)C,319.309,284.639,524.547,0.854,43.183,337.87
CCC1CC2CC23CCC(C(C)C)C3C1,365.637,274.513,523.086,0.978,42.723,337.787
CCC1(C)C2(C)CC(C)C(C)(C2)C12CC2,275.28,282.562,492.576,0.913,42.774,337.989
CCC1(C2CCCC2)CC(C)C2CC2C1,359.984,267.487,535.25,0.942,42.779,338.009
CCC1CC2CC3C4CCC(C1C2C)C43,402.287,277.53,541.12,1.007,42.002,336.693
CCC1CC2CC3(CCCCC3)CC12C,334.169,286.412,524.59,0.934,42.805,338.111
CCC1(C)C2CCC1C21CCCC1(C)C,320.196,283.278,515.926,0.917,42.733,337.827
CCC1CC2(C)CC1(C)C1(CC1)C2CC,308.426,278.956,499.826,0.925,42.74,337.855
CCC1CC2(C)CC23C(CC)CCCC13,338.306,275.509,515.825,0.934,42.737,337.843
CCC1CC2(CCC2)C2CCC1C(C)C2,367.738,286.893,540.309,0.934,42.715,337.756
CCC1CC2(C)CC2(C)C1(C)CC(C)C,310.196,259.667,501.548,0.851,43.255,338.152
CCC1CC2(C)CC2(CC)C(CC)C1C,334.821,254.514,518.265,0.879,43.25,338.132
CCC1CC(C)C(C)CC2(C)C(C)C2C1,353.602,267.801,529.967,0.861,43.15,337.741
CCC1CC2(C)CCC1C1(C)CC(C)C21,341.775,285.081,521.946,0.917,42.637,337.447
CCC1CC2CC(C)C1C(CC1CC1)C2,404.27,257.653,541.465,0.925,42.676,337.602
CCC1CC2CC(C)C1(CC)C2C(C)C,367.088,258.59,529.333,0.914,43.222,338.023
CCC1CC2CCC(C2)CC1(CC)CC,377.938,249.413,545.362,0.891,43.324,338.422
CCC1(C)C(C)(C)C(C)CC2CCC21C,329.856,276.395,518.658,0.837,43.198,337.929
CCC1CC2(C(C)C)C3CC3C1C2(C)C,336.663,276.414,509.126,0.921,42.58,337.222
CCC1CC2CC(CC3CCC32)C1(C)C,389.497,279.554,538.199,0.913,42.611,337.344
CCC1CC2(C)CC(C)C1CC2C1CC1,371.141,292.265,532.775,0.93,42.648,337.491
CC(C1CC2CCCC(C2)C1)C(C)(C)C,376.088,272.205,534.959,0.894,43.286,338.273
CCC1CC2CCCC(CC2)C2C(C)C12,396.599,273.856,546.874,0.938,42.645,337.479
CCC1CC2CCCCC(C)(C2)C2CC12,372.902,282.309,539.093,0.934,42.706,337.72
CCC1CC2C(C)CC(C)(C)C(C)C12C,346.499,273.739,520.658,0.84,43.116,337.608
CCC1CC2CCCC(CC)(CC)C2C1,377.938,249.413,545.362,0.891,43.324,338.422
CCC1(C)CC12CC1CCCC2C(C)C1,339.976,280.245,528.36,0.925,42.753,337.906
CCC1(C)CC1C1CC2CCC(C)(C2)C1,344.626,286.38,523.103,0.93,42.759,337.93
CCC1(C2CCC3CC(C)CC32)CCC1,359.984,267.487,535.25,0.942,42.779,338.009
CCC1(C2(C)CCCC(C)CC2)CCC1,342.03,274.655,533.507,0.861,43.383,338.652
CCC1CCC23CC(C)CCCCC12C3,319.133,282.424,517.948,0.938,42.842,338.258
CCC1CCC23C(CCC12)CC3C(C)C,365.637,274.513,523.086,0.978,42.723,337.787
CCC1(C)CC23CCC4CCCC2C43C1,303.241,284.094,505.175,1.007,42.298,337.877
CCC1CCCCC23CCC(CC)C2C13,368.186,271.977,530.841,0.942,42.734,337.831
CCC1CCC2C(C)C3CC(CC3C)C12,390.416,268.583,540.818,0.934,42.587,337.249
CCC1CCC2C(C)C(C)C3CC3CC12,390.416,268.583,540.818,0.934,42.587,337.249
CCC1CCC2C1C(C)C2C1CCCC1,391.149,280.574,539.543,0.942,42.674,337.594
CCC1(CC)C(C)C2C(C)C(C)C3C2C31,356.004,243.398,525.07,0.942,42.602,337.309
CCC1(C)CC2C(C)C1C1(C(C)C)CC21,333.617,270.699,513.141,0.921,42.623,337.392
CCC1CCC2C1CCC(CC)C1CC12,406.919,267.433,544.989,0.942,42.636,337.443
CCC1C(C)C2CC1C(C(C)(C)CC)C2,372.812,276.849,526.184,0.854,43.145,337.722
CCC1(C)CC2(CCC3CC2C3)CC1C,335.04,275.76,524.467,0.93,42.768,337.965
CCC1C2CC(C1C)C(CC)C(C)(C)C2,386.699,263.568,533.413,0.851,43.104,337.561
CCC1(CC)C2CC(C)C(C)C1(CC)C2,328.282,250.929,534.201,0.898,43.3,338.328
CCC1CCC2CC23CCC(C)(CC)C13,345.36,269.423,522.4,0.934,42.758,337.926
CCC1(C)CC2(CC2)C(C)C(C)CC1C,321.923,266.108,521.494,0.865,43.269,338.207
CCC1(C)CC2CC3CCCC3CC21C,350.076,279.934,530.936,0.925,42.73,337.815
CCC1CCC2CC3CCCCC(C)C132,357.866,278.204,532.838,0.938,42.743,337.866
CCC1(C)CC2CCC3CC(C3)C1CC2,372.215,278.47,545.947,0.947,42.727,337.803
CCC1CCC2CCC1(C)C(C)CC2C,359.785,273.102,536.294,0.865,43.208,337.968
CCC1CCC2(C)CC23CCCC(C)C13,327.986,281.588,517.948,0.93,42.747,337.882
CCC1CC(C(C)(C)C)C2C(C)C2(C)C1,342.908,281.562,514.99,0.847,43.13,337.663
CCC1CCC2CC(C2)C(C)C(CC)C1,414.793,277.106,558.733,0.868,43.153,337.753
CCC1C(C)C2CCCC1C(C1CC1)C2,401.021,289.126,546.814,0.938,42.645,337.479
CCC1(C)CC2CC(C)(C1)C1CC1C2C,343.893,274.884,524.467,0.921,42.672,337.586
CCC1CCC2CC(CC1)C1(C)CCC21,372.902,282.309,539.093,0.934,42.706,337.72
CCC1(CC)C2CC(C)C1C(C)CC2C,347.511,246.946,535.904,0.891,43.219,338.011
CCC1C(C)C2(C)C(C)C23C(C)CCC13,315.62,271.425,504.097,0.921,42.631,337.424
CCC1CCC2(CC(C)C2)C(C)C1CC,355.069,262.058,527.946,0.872,43.235,338.074
CCC1CC(C2CCCC2)C(C)C2CC12,391.149,280.574,539.543,0.942,42.674,337.594
CCC1(C)CC2CCC(C)(C1C)C21CC1,305.16,279.201,509.041,0.921,42.771,337.977
CCC1(C)CC2C(C)C(C)(C1C)C2(C)C,318.062,284.118,521.903,0.847,43.112,337.593
CCC1CCC2CCCC(C3CC3)CC12,397.332,285.432,545.63,0.947,42.732,337.823
CCC1CCC2C(C)C(C)CC23CC3C1,351.683,273.091,526.42,0.934,42.686,337.641
CCC1CCC2(CC(CC)(CC)C2)C1C,333.022,248.506,524.776,0.887,43.365,338.582
CCC1CCC(C2(C3CC3)CCCC2)C1,361.919,272.195,530.663,0.938,42.83,338.21
CCC1(C2CCCCC(C)C2)CCCC1,359.233,268.42,544.781,0.879,43.394,338.695
CCC1CC(C)C23CCC2(C)C(C)CC13,321.803,276.596,511.121,0.925,42.689,337.653
CCC1(C)C(C)C23CCCC24C1CCC34,297.058,279.191,497.976,1.002,42.239,337.641
CCC1CCCC23CC(C)C2CCC13C,327.986,281.588,517.948,0.93,42.747,337.882
CCC1(C)CCC23CCCC2CCCC13,341.223,280.78,530.936,0.934,42.825,338.19
CCC1(C)CCC2(C(C)(C)C)C1C2(C)C,309.063,277.64,500.224,0.844,43.2,337.937
CCC1(C)CCC2C1CCCC1CC12C,350.076,279.934,530.936,0.925,42.73,337.815
CCC1(C)CCC2C(C)CC(C)(C)CC21,359.736,272.885,533.507,0.844,43.194,337.913
CCC1(C)CCC2C3C1CCCCC23C,350.076,279.934,530.936,0.925,42.73,337.815
CCC1(C)CCC2(C(C)CC3CC32)C1C,328.857,270.557,517.821,0.925,42.71,337.736
CCC1C(C)CC2CCC2C1C(C)(C)C,372.789,278.177,530.056,0.854,43.126,337.647
CCC1C(C)(C)C(C)C2CCC2C1(C)C,369.277,276.005,526.289,0.827,43.079,337.463
CCC1(CCCC2(C)CC2C)CCCC1,331.301,226.087,527.536,0.872,43.501,339.112
CCC1CC(C)C2CC(C2)C(C)C(C)C1,403.226,282.592,558.235,0.861,43.091,337.51
CCC1C2(C(C)C)CCC(C)(C2)C1(C)C,313.773,278.767,502.937,0.844,43.2,337.937
CCC1CC(C)C2(CC(C)C2)C(CC)C1,355.069,262.058,527.946,0.872,43.235,338.074
CCC1C(C)CC2CCCCC21C(C)C,350.755,269.443,528.121,0.872,43.231,338.058
CCC1CC(C(C)C)CC2(C)C(C)CC12,367.556,269.276,526.681,0.898,43.188,337.89
CCC1CC(C)C2CC(C)C(C1C)C2C,382.235,263.47,541.724,0.865,43.076,337.452
CCC1CCCC2CCC(C)(CC)C2C1,383.342,265.747,546.492,0.872,43.276,338.234
CCC1(C)CC(C)C12CC(C)CC2(C)C,314.82,272.115,511.851,0.844,43.235,338.074
CCC1CCC(C)C1C1C(C)CC1(C)C,370.929,277.051,527.7,0.854,43.142,337.71
CCC1(C(C)(C)C(C)(C)C)CCCCC1,352.94,292.062,523.21,0.852,43.928,339.086
CCC1CCC(C)C2(C)C1C(C)C2(C)C,346.499,273.739,520.658,0.84,43.116,337.608
CCC1CCCCC2CC(C1)C1CCC21,402.782,278.942,552.784,0.942,42.703,337.708
CCC1(CC(C)C)C(C)(C)CC2CC21C,317.25,252.854,508.513,0.851,43.275,338.23
CCC1(C)CCCC2(C)CC(C)CC1C2,343.142,275.77,534.418,0.861,43.289,338.285
CCC1(CC)CCC2CC(C(C)C)C2C1,375.389,252.377,538.061,0.922,43.314,338.383
CCC1CCCCC2(C)C(C)C(C)C2C1,359.785,273.102,536.294,0.865,43.208,337.968
CCC1(C)CCCCC12C(C)CC2(C)C,321.003,277.262,518.658,0.844,43.292,338.297
CCC1(C)CC(C)CC1C1CCC1(C)C,354.286,279.648,525.757,0.851,43.223,338.027
CCC1(C)CCCCC2C3CC(C3)C21C,350.076,279.934,530.936,0.925,42.73,337.815
CCC1CCC(C)CC2CC1(C)C1CC21,366.719,277.343,532.838,0.93,42.648,337.491
CCC1CCCC(C)C2(C)CC12C(C)C,320.875,273.037,512.931,0.865,43.234,338.07
CCC1CC(C)(C)CC2CCC2CC1C,382.562,275.378,541.58,0.851,43.171,337.824
CCC1(C)CC(C)CCC2(CC2)CC1C,328.106,271.471,528.042,0.865,43.326,338.429
CCC1CC(C)CCCC2C(C)C1C2C,403.226,282.592,558.235,0.861,43.091,337.51
CCC1C(C)C(C)(C)CC2C(C)CC21C,346.499,273.739,520.658,0.84,43.116,337.608
CCC1(C(C)(C)C)CCCC(C)CCC1,345.294,269.168,535.578,0.819,43.836,338.731
CCC1C(C)CC(C)(C)CC2(CC2)C1C,337.646,274.621,520.658,0.851,43.211,337.98
CCC1C(CC)C(CC)(CC)C1(C)CC,362.634,216.93,530.615,0.828,43.82,338.669
CCC1(CCC(C)(C)C)CCCC(C)C1,338.141,243.277,530.897,0.822,43.898,338.97
CCC1CC(C)(C)CCCC(C)(CC)C1,369.305,267.358,541.19,0.797,43.791,338.557
CC1CC2(C)CC(C1C)C1CC12C(C)C,311.307,278.355,504.29,0.921,42.626,337.404
CCCC12CC3CCCC(C)C3(C)C1C2,323.722,273.359,521.816,0.938,42.776,337.997
CC(C)C12CCC3CC(C1C2)C(C)(C)C3,340.267,285.408,517.156,0.909,42.647,337.487
CC(C)C12CC1CC1CCCCCC2C1,353.553,284.821,533.01,0.938,42.739,337.851
CCCC12CCCC(CC(C)CC)C1C2,346.028,243.417,526.059,0.883,43.366,338.586
CCCC12C(C)C1C1(C)CC(C)C2(C)C1,287.659,271.696,499.049,0.925,42.722,337.783
CCCC12CCC1(C)CC(C)(CC)C2C,304.281,259.615,514.662,0.868,43.349,338.519
CC1C(C)C2C(C)C3(C(C)C)CCC1C23,335.004,269.658,513.24,0.925,42.565,337.162
CCCC12CCCC13CCC(C)C23CC,279.585,262.764,504.883,0.96,42.923,338.577
CCCC12CCCC13C(CC)CCC23C,295.309,271.473,503.988,0.942,42.865,338.348
CC(C)C12CCCC(C)(CC1C1CC1)C2,318.222,294.153,509.869,0.934,42.771,337.977
CCCC12CCCC(CC)(C1)C1CC2C1,324.501,263.586,527.137,0.964,42.883,338.419
CC1CCC2(C(C)C)C(C)CCC2C1C,334.253,270.577,523.649,0.868,43.183,337.87
CC1CC2(C(C)C)CC(C)(C1C)C2(C)C,299.4,290.229,507.588,0.844,43.124,337.64
CC(C)C12C(C)CCC(CCC1C)C2C,339.189,275.224,527.556,0.865,43.169,337.816
CCCC12CC(CC)C(CC)CC1C2C,361.125,245.114,529.653,0.883,43.255,338.152
CC(C)C1C2CCCC2CCCC2CC21,400.234,281.359,545.704,0.978,42.692,337.665
CCCC1C2CC(CC)CC1C1(CC1)C2,369.546,272.173,531.173,0.934,42.728,337.807
CCCC1C2CCC3CCC(C3)C(C)C12,393.023,269.364,543.582,0.934,42.654,337.515
CC(C)C1(C2CCCCC2)C2CCCC21,356.359,278.547,528.259,0.93,42.753,337.906
CC(C)C1C2C(C)C(C)CCCCC12C,357.236,275.619,528.712,0.894,43.197,337.925
CCCC1C2CCC(C)(CCC(C)C)C12,362.804,240.94,525.318,0.861,43.266,338.195
CC(C)C1CC12C1CC(C)C2C(C)C1C,342.952,270.4,511.71,0.964,42.617,337.368
CCCC1CC12CC(C)CC1CCC2C1,354.29,273.848,529.35,0.934,42.752,337.902
CC(CC1CC1)C12CCC(CC1(C)C)C2,330.172,267.311,507.824,0.905,42.788,338.044
CCC(C1CC1)C1CC2CCC(C)(C2)C1,367.518,277.405,526.417,1.007,42.863,338.34
CCCC1CC1C1C(C)C2CCC1C2C,386.326,275.738,533.628,0.934,42.61,337.34
CC1CCC(C)C(C(C)CC2CC2)C1C,370.838,245.95,528.228,0.898,43.277,338.238
CCCC1(C2(C)CCC(C)(C)C2C)CC1,325.168,270.839,513.973,0.834,43.301,338.332
CCCC1(C(C)C)CC1CC1CCCC1,358.215,234.826,523.839,0.868,43.377,338.629
CCCC1C(C2(C)CCC(C)C2)C1(C)C,351.911,267.738,518.72,0.837,43.197,337.925
CCCC1(C(C)(CC)CCC(C)C)CC1,327.386,244.252,512.387,0.812,43.909,339.013
CCCC1CC2C3CC3(C)C(C1)C2(C)C,348.299,280.623,520.981,0.913,42.623,337.392
CCCC1CC2C(C)C1C1(C)C(C)CC21,361.896,272.395,526.758,0.921,42.585,337.241
CCCC1CC2C3CCC(CC3)C2(C)C1,369.326,278.078,535.693,0.93,42.715,337.756
CC(C)C1CC2CCC3CC(C3)CC1C2,400.234,281.359,545.704,0.978,42.692,337.665
CCCC1(C)C2CCC3CC3(C)C1CC2,338.758,277.603,528.355,0.934,42.739,337.851
CC(CC1CC2(C)CC1C2C)C(C)(C)C,351.944,269.873,516.686,0.872,43.223,338.027
CC(C)C1(CC2(C)CC2)CCC(C)(C)C1,321.543,252.136,511.275,0.84,43.367,338.59
CC(C)C1CC2C(CC1C)CC1CC12C,364.171,279.787,525.147,0.964,42.638,337.451
CCCC1CC2(C)CCC1C2CC(C)C,364.262,258.739,526.389,0.861,43.222,338.023
CC1CC(C)C(C)(C(C)C)C2CCC1C2,357.03,272.894,529.213,0.854,43.146,337.726
CC1CC2C3C1CCCC3C2(C)C(C)C,363.965,277.141,525.655,0.913,42.586,337.245
CCCC1(CC2CCCCC2)CC1CC,368.023,226.976,537.258,0.883,43.459,338.948
CCCC1(C)C2C(CC)CC(C)(C)C21C,336.6,265.474,512.811,0.837,43.197,337.925
CC(C)C1C(C)C1C1C(C)CCCC1C,375.483,273.801,529.182,0.906,43.165,337.8
CCCC1CCC23C(C)C(C)CC2C13C,318.227,272.19,507.306,0.921,42.697,337.685
CCCC1CCC2(C1)C(CC)C2(C)CC,345.169,253.071,520.332,0.868,43.316,338.39
CC(C)C1CCC2(C)C1C1CC2(C)C1C,339.226,287.398,513.898,0.951,42.627,337.408
CCCC1(C)CC2(CC2)CC(C)(C)C1C,317.427,272.877,514.96,0.844,43.301,338.332
CC(C)C1CCC2(C1)CC1CC2C1(C)C,340.473,287.907,516.63,0.96,42.699,337.693
CC(C)C1CCC2CCC2(C)C1C(C)C,371.19,277.016,525.41,0.934,43.235,338.074
CCCC1CCC2(C)CC(C)CC(C)C12,356.208,268.585,532.855,0.865,43.216,338
CCCC1(C2CCC2)CCC(C(C)C)C1,363.428,259.664,532.051,0.91,43.383,338.652
CC(C)C1C(C)CC2(C(C)(C)C)CC12C,306.562,280.285,494.722,0.894,43.202,337.945
CC(C)C1CC(CC2CC2)CCC1(C)C,383.995,257.653,527.185,0.879,43.277,338.238
CCCC1C(C)CC2CCC3CCCC321,354.29,273.848,529.35,0.934,42.752,337.902
CCCC1C(C)CC2C(C)(C)C12CCC,340.126,254.192,518.776,0.858,43.239,338.089
CCCC1CC(C)C2(C)CCCC12CC,327.108,262.347,523.371,0.876,43.325,338.426
CCCC1(CCC)C2CC(CC)(C2)C1C,322.376,240.865,529.801,0.902,43.388,338.671
CC(C)C1C(C)CCC1C1CCCC1C,381.666,278.889,535.529,0.91,43.222,338.023
CC(C)C1C(C)CCC1(C)C1CC1(C)C,352.939,274.812,514.328,0.865,43.177,337.847
CC(C)C1(C)CC(C2(C)CCC2)CC1C,336.139,274.973,515.843,0.844,43.221,338.019
CCCC1(C)CC(C)C2CC2(C)C1CC,343.702,259.176,522.417,0.858,43.231,338.058
CCCC1(CCC)CC2CCCC21CC,331.365,239.029,531.443,0.898,43.46,338.952
CC1CC2C(C)CC(C2C)C(C(C)C)C1,385.869,271.52,540.529,0.898,43.123,337.636
CCCC1CC(CC)CC2C3CCC1C32,403.343,262.732,541.671,0.938,42.644,337.475
CCCC1(CCC)C(C)C2CC(C2)C1C,356.413,253.506,542.714,0.883,43.266,338.195
CCCC1CCC(C)CC2(C)C(C)C2C1,356.208,268.585,532.855,0.865,43.216,338
CC(C)C1CCCC(C)C2C(C)C(C)C12,380.933,266.75,536.825,0.898,43.137,337.69
CCCC1(C)C(C)C(CC)C1(CC)CC,348.738,219.667,529.123,0.822,43.838,338.739
CC(C)C1CCCCC(C)C2CC1(C)C2,373.291,289.191,542.475,0.894,43.226,338.039
CCCC1CCCC(C)CC2CC2CC1,392.272,270.285,552.799,0.876,43.271,338.215
CCCC1CC(C)C(C)CCCC1CC,389.474,253.167,548.293,0.819,43.753,338.41
CC(C)(C)C12C3CCCC1CC2CCC3,341.789,289.26,524.258,0.934,42.718,337.768
CCC(C)C12C(CC)CC(C)(C)C1C2C,333.712,264.517,507.916,0.851,43.154,337.757
CCC(C)C12CC(C1)C(C)(C)C(C)C2C,325.523,282.098,519.264,0.851,43.135,337.683
CCCCC12CC(C)C(C)(C)C(C1)C2C,331.936,273.001,529.642,0.858,43.22,338.015
CC1(C)CC2(C(C)(C)C)CC1C1(C)CC12,298.623,292.953,491.255,0.901,42.629,337.416
CC1(C)CC2C1C1CCC2(C(C)(C)C)C1,328.503,289.829,507.806,0.909,42.626,337.404
CCC(C)C12CC(C)(C1)C(C(C)C)C2C,324.441,279.361,508.943,0.891,43.209,337.972
CCCCC12CCC(CC1)C2C1CC1C,344.575,272.277,525.278,0.951,42.81,338.131
CC(C)CC1C23CCCC(C)C12CCC3,305.748,269.945,502.007,0.93,42.814,338.147
CCC(C)C1C(C2CCCC2)CC2CC21,391.026,282.821,534.732,0.987,42.735,337.835
CCC(C)C1C2CC(CC2C)C2(C)CC12,360.413,274.579,521.341,0.964,42.652,337.507
CC(C)(C)C1C2CC3(C)CC1C1(C)C2C31,316.577,297.998,493.156,0.964,42.011,336.729
CCC(C)C1C2CC(C2)CC1C(C)(C)C,382.537,289.018,532.761,0.879,43.159,337.777
CCC(C)C1C2CC(C)C1C1C2C1(C)C,381.944,276.282,524.338,0.942,42.542,337.071
CCCCC1C2CCC(C2)CC2CC21C,365.749,273.717,532.246,0.93,42.724,337.791
CCCCC1C2CCCCCC1(C)C2C,368.687,278.59,543.094,0.861,43.254,338.148
CCCCC1C2CC(CC)C(CC)C12C,373.272,249.787,525.298,0.865,43.206,337.96
CCC(C)C1CC1(C)C1CC(C)CC1C,356.284,263.293,520.05,0.891,43.226,338.039
CCC(C)C1CC1(CC)CCCC(C)C,350.342,218.525,522.613,0.852,43.922,339.063
CCCCC1(C)C23CCCC12C(C)CC3,289.154,271.319,501.284,0.925,42.883,338.419
CC(C)CC1CC2C(C1)C1CC1(C)C2C,353.334,264.395,517.869,0.921,42.62,337.38
CC(C)(C)C1CC2CC1C(C)(C)C2(C)C,348.264,294.578,513.243,0.811,43.068,337.42
CC(C)(C)C1CC2CC(C3CC23)C1(C)C,362.301,293.247,519.18,0.89,42.541,337.067
CCCCC1(CC2CCCC2)C(C)C1C,347.944,222.301,529.465,0.876,43.42,338.796
CCCCC1CC2C(CC)C(C1)C2(C)C,387.86,271.484,541.179,0.854,43.15,337.741
CCC(C)C1CC2C(C)CCC3C1C23C,360.413,274.579,521.341,0.964,42.652,337.507
CC(C)(C)C1CC2(C)CCC(C)(C)C12C,301.789,300.034,498.126,0.82,43.166,337.804
CCC(C)C1CC2(C)C(CC)CCC12C,340.101,272.72,514.302,0.894,43.262,338.179
CC(C)CC1CCC12CCC1CCCC12,350.664,270.727,524.512,0.934,42.773,337.985
CCCCC1(C2CC(C)C(C)C2)CCC1,345.897,253.063,531.813,0.872,43.354,338.539
CCCCC1CCC23C(C)CCC2(C)C13,320.833,272.952,510.473,0.925,42.764,337.949
CC(C)(C)C1CCC23CCC2CCC3C1,336.853,296.512,520.146,0.917,42.732,337.823
CCCCC1CCC2C1C21CCCCC1,356.896,274.6,532.246,0.938,42.819,338.167
CCCCC1(C)CC2C3CCC(C)(C1)C32,342.923,271.195,523.853,0.921,42.748,337.886
CCCCC1C(C(C)C)CC2CC21CC,361.182,249.066,524.844,0.914,43.311,338.371
CC(C)CC1(C)CC2(CC(C)C2)CC1C,314.721,257.955,512.766,0.861,43.298,338.32
CCCCC1(C)C(C)C12CC(C)CC2C,314.77,256.455,514.128,0.858,43.286,338.273
CC(C)CC1CCC(C(C)(C)C2CC2)C1,357.225,278.952,517.085,0.834,43.281,338.254
CCCCC1(C(C)C)CCCC1C(C)C,357.676,249.882,527.655,0.845,43.854,338.8
CCCCC1C(C)CC2C3CCCCC132,350.713,269.355,525.811,0.934,42.761,337.938
CCCCC1(C)CCC2C(C(C)C)CC21,373.64,258.9,532.382,0.898,43.283,338.261
CCCCC1(C(C)C)CCCC2CCC21,356.84,259.079,533.788,0.872,43.326,338.429
